Region,Year,territory_code,population,log_population,area_km2,density,log_density,gdp,log_gdp,gdp_per_capita,log_gdp_per_capita,tourism_arrivals,log_tourism_arrivals,tourism_nightspent,log_tourism_nightspent,HPI_average,log_HPI_average,Observation_Disp_Income,log_Observation_Disp_Income,Observation_Average_Monthly_Exp,log_Observation_Average_Monthly_Exp,Observation_CPI_housing,log_Observation_CPI_housing,Observation_Income_Percentage,foreign_pc_avg,crime_avg,coastal_dummy,z_tourism,z_crime,AmenityIndex,Post
Sicilia,2021,ITG1,4833705,15.391123812318,25835.2801,187.097061897154,5.23162752977435,90649.5,11.414755700448,18753.6268762781,9.83914244609423,2437607,14.7065273783266,7585841,15.8417940413488,794.486523028849,6.67769602299948,69561.4,11.1499650947752,258,5.55295958492162,109.3,4.69409639518249,11.9,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,1
Sicilia,2022,ITG1,4833329,15.3910460221706,25835.2801,187.082508155195,5.23154973962689,97722.3,11.48988506173,20218.4250234155,9.91434959752368,3267461,14.9995237886786,9608694,16.0781788716072,791.499278138671,6.67392896730381,74040.2,11.2123634679264,258,5.55295958492162,153.6,5.03435182071357,11.7,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,1
Sicilia,2023,ITG1,4814016,15.387042220959,25835.2801,186.334964489121,5.22754593841533,99728.9,11.5102107835547,20716.3623884923,9.93867912055994,3388374,15.035860718272,9828382,16.1007848804067,793.308278418451,6.67621189567321,78902.7,11.2759707267808,244,5.4971682252932,159,5.06890420222023,10.3,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,1
Sicilia,2024,ITG1,4797359,15.3835761161246,25835.2801,185.690225979009,5.22407983358096,NA,NA,NA,NA,3448842,15.0535490804898,10169531,16.1349066509338,789.347326668396,6.67120643522138,NA,NA,231,5.44241771052179,150,5.01063529409626,9.3,1.21253902330912,3416.88888888889,1,-0.346876245736728,-0.0468179619710968,0.699941716234368,1
Toscana,2011,ITI1,3726263,15.1309164127305,22986.5793,162.106025057848,5.08825059682231,120972,11.7033143928419,32464.6972046793,10.3879085380757,3517442,15.0732445788511,13441128,16.4138298181089,1911.19420801751,7.55548356545945,68659.2,11.1369104153271,344,5.8406416573734,NA,NA,12.8,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,0
Toscana,2012,ITI1,3733535,15.1328660639954,22986.5793,162.422383568833,5.09020024808726,118657.6,11.6839973137527,31781.5689420348,10.3666418077215,3449257,15.0536694034949,12923645,16.3745691372732,1885.64567772647,7.54202557583343,66716.9,11.1082135731235,327,5.78996017089725,NA,NA,12.1,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,0
Toscana,2013,ITI1,3743537,15.1355414444026,22986.5793,162.857507032375,5.09287562849443,116353.8,11.6643908282745,31081.2474940144,10.3443599418361,3387782,15.0356859879377,12316183,16.3264246466365,1830.89876008608,7.5125622510028,66711.8,11.1081371278009,362,5.89164421182577,NA,NA,14,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,0
Toscana,2014,ITI1,3744293,15.1357433720646,22986.5794,162.890395079835,5.09307755180604,117402.2,11.6733609255532,31354.9714191705,10.3531281114529,3469229,15.0594429370334,12290950,16.3243737771716,1808.02349875034,7.49998953796408,67467.2,11.1193968328344,347,5.84932477994686,NA,NA,13.1,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,0
Toscana,2015,ITI1,3739044,15.1343405217424,22986.5794,162.662044444943,5.09167470148383,117363.3,11.673029531031,31388.5848896135,10.3541995672528,3746796,15.1364116327389,12937089,16.3756088603693,1732.750618283,7.45746537761985,67882.1,11.1255276558172,325,5.78382518232974,NA,NA,11.9,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,0
Toscana,2016,ITI1,3726422,15.1309590819162,22986.5794,162.112941432252,5.08829326165762,118124.5,11.6794944319829,31699.1741676064,10.364045908031,3900524,15.1766214610489,13419844,16.4122450649991,1675.71266968326,7.42399382820835,69645.2,11.1511690608245,346,5.84643877505772,98.9,4.59410923862867,12.5,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,0
Toscana,2017,ITI1,3721391,15.1296080810881,22986.5794,161.894074592064,5.08694226082954,119862,11.6940963600068,32208.9240286764,10.379998836883,4112830,15.2296219139975,13894212,16.4469829085035,1627.39166770997,7.3947338082482,70746.2,11.1668541038157,322,5.77455154554441,100.8,4.61313835563727,11.7,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,1
Toscana,2018,ITI1,3712048,15.1270943038391,22986.5795,161.487619330227,5.0844284792302,121287,11.7059149168887,32673.8770619345,10.3943311710139,4238477,15.2597145645678,14055088,16.4584950234202,1588.96422519609,7.37083765224683,72342.2,11.1891629169873,316,5.75574221358691,103.6,4.64053732982538,11.2,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,1
Toscana,2019,ITI1,3701343,15.1242062847287,22987.4371,161.015905509536,5.08150315208955,124534.8,11.7323404739013,33645.8415229283,10.4236447471369,4315591,15.2777448371997,14329768,16.4778496098617,1559.149883811,7.3518960054314,72405.8,11.1900416856624,313,5.74620319054015,104.7,4.65109911787649,11.1,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,1
Toscana,2020,ITI1,3692555,15.1218291883343,22987.4371,160.633609738077,5.07912605569517,108108.7,11.590892481425,29277.4786022145,10.2845738510549,2473168,14.72101047788,9608843,16.0781943782769,1534.0158546017,7.33564431733774,68657.1,11.1368798290093,308,5.73009978297357,101.5,4.62005879848184,10.3,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,1
Toscana,2021,ITI1,3692865,15.1219131375207,22989.7753,160.630756578121,5.07910829362595,118122.5,11.6794775005509,31986.6824267879,10.3730749209945,3291710,15.0069177445537,11969887,16.2979046372223,1518.56338179903,7.32552002335726,72313.6,11.1887674955749,328,5.79301360838414,108.1,4.68305672464516,11.3,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,1
Toscana,2022,ITI1,3663191,15.1138451834537,22989.7753,159.340008860374,5.07104033955893,125781.6,11.7423023486399,34336.6207222064,10.4439677231505,4094447,15.2251422234152,13958073,16.4515686085212,1510.24187306502,7.32002509781915,77694.7,11.260542322961,338,5.82304589548302,146,4.98360662170834,11.3,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,1
Toscana,2023,ITI1,3661981,15.1135148157815,22989.7753,159.28737676701,5.07070997188674,125658.9,11.7413263721386,34314.4598511025,10.4433221143214,4274786,15.2682446006205,14274707,16.4739997879017,1512.58030185759,7.3215722806329,80762.4,11.2992667896672,336,5.8171111599632,154.7,5.04148775757902,10.2,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,1
Toscana,2024,ITI1,3660530,15.1131185036369,22989.7753,159.224261752571,5.07031365974218,NA,NA,NA,NA,4240134,15.2601054304823,13834506,16.4426764640243,1521.79763584542,7.32764757021606,NA,NA,323,5.77765232322266,147.1,4.99111262760739,9.7,3.6087783609501,4387.81111111111,1,1.6064527115622,1.23311549436025,1.37333721720195,1
Trentino Alto Adige,2011,ITH2,1030239,6.01293798620094,NA,NA,NA,NA,NA,NA,NA,1203944,14.0011133921413,NA,NA,2100.635622025830,3.322350725863,21876.3,9.99315913803144,320,5.76832099579377,NA,NA,11.1,4.34947200024021,3418.7,0,NA,NA,NA,0
Trentino Alto Adige,2012,ITH2,1037235,6.01587716298587,NA,NA,NA,NA,NA,NA,NA,1207871,14.0043698636952,NA,NA,2119.043231328060,3.326139816992,21411,9.97166008763918,336,5.8171111599632,NA,NA,12.7,4.34947200024021,3418.7,0,NA,NA,NA,0
Trentino Alto Adige,2013,ITH2,1045054,6.01913873187876,NA,NA,NA,NA,NA,NA,NA,1205719,14.0025866274618,NA,NA,2143.422033898310,3.331107690849,21897.8,9.99414145413748,355,5.87211778947542,NA,NA,12.6,4.34947200024021,3418.7,0,NA,NA,NA,0
Trentino Alto Adige,2014,ITH2,1052202,6.02209912295833,NA,NA,NA,NA,NA,NA,NA,1232527,14.0245770913527,NA,NA,2123.731632950380,3.327099635906,21844.8,9.99171818593049,348,5.85220247977447,NA,NA,13,4.34947200024021,3418.7,0,NA,NA,NA,0
Trentino Alto Adige,2015,ITH2,1056182,6.02373876174433,NA,NA,NA,NA,NA,NA,NA,1299166,14.0772330780964,NA,NA,2096.5045746332000,3.3214958143837,22265.1,10.0107757090999,322,5.77455154554441,NA,NA,12,4.34947200024021,3418.7,0,NA,NA,NA,0
Trentino Alto Adige,2016,ITH2,1059765,6.02520957232318,NA,NA,NA,NA,NA,NA,NA,1339922,14.1081219612777,NA,NA,2107.5796274038500,3.3237839918799,22738.6,10.031819199886,340,5.82894561761021,98.6,4.59107126160859,12.5,4.34947200024021,3166.5,0,NA,NA,NA,0
Trentino Alto Adige,2017,ITH2,1063734,6.02683304076459,NA,NA,NA,NA,NA,NA,NA,1391890,14.1461730937655,NA,NA,2115.8653846153800,3.3254880336002,23383.2,10.0597730947792,294,5.68357976733868,98.5,4.59005654817804,10.2,4.34947200024021,3016.9,0,NA,NA,NA,1
Trentino Alto Adige,2018,ITH2,1068738,6.02887125141993,NA,NA,NA,NA,NA,NA,NA,1478390,14.2064642157774,NA,NA,2127.696814903850,3.327909743456,24305.3,10.0984497125427,267,5.58724865840025,101.5,4.62005879848184,9.3,4.34947200024021,2915.9,0,NA,NA,NA,1
Trentino Alto Adige,2019,ITH2,1074034,6.0310180297608,NA,NA,NA,NA,NA,NA,NA,1497574,14.2193570234436,NA,NA,2135.8248197115400,3.3295656289967,24618.5,10.111253471806,310,5.73657229747919,102.9,4.63375764284,10.5,4.34947200024021,2786,0,NA,NA,NA,1
Trentino Alto Adige,2020,ITH2,1078069,6.03264655803092,NA,NA,NA,NA,NA,NA,NA,1006858,13.8223451488478,NA,NA,2134.3318318318300,3.3292619415786,23863.4,10.0801011834045,316,5.75574221358691,99.5,4.60015764416455,10.8,4.34947200024021,2272.9,0,NA,NA,NA,1
Trentino Alto Adige,2021,ITH2,1077078,6.03224715524132,NA,NA,NA,NA,NA,NA,NA,1382117,14.1391269396395,NA,NA,2140.8704595625100,3.3305903896675,24555.6,10.1086952131168,343,5.83773044716594,108.3,4.68490515400694,11.5,4.34947200024021,2506.9,0,NA,NA,NA,1
Trentino Alto Adige,2022,ITH2,1073574,6.03083198513373,NA,NA,NA,NA,NA,NA,NA,1562249,14.2616370076887,NA,NA,2181.9611679711000,3.3388470172487,26528.9,10.1859899837769,358,5.8805329864007,159.7,5.07329705522097,11.2,4.34947200024021,2872.3,0,NA,NA,NA,1
Trentino Alto Adige,2023,ITH2,1077143,6.03227336345425,NA,NA,NA,NA,NA,NA,NA,1598832,14.2847839206303,NA,NA,2247.802528597230,3.351758155426,27876.2,10.2355285571632,385,5.95324333428778,160.6,5.07891680151266,10.9,4.34947200024021,2882.9,0,NA,NA,NA,1
Trentino Alto Adige,2024,ITH2,1082702,6.03450893902186,NA,NA,NA,NA,NA,NA,NA,1619719,14.2977632353731,NA,NA,2293.831449577080,3.360561502838,NA,NA,292,5.67675380226828,147.3,4.99247132346858,8.4,4.34947200024021,2882.9,0,NA,NA,NA,1
Umbria,2011,ITI2,889450,13.6983585731534,8464.1137,105.08483599411,4.65476798578072,24518.6,10.1071872921721,27566.0239473832,10.224339276983,927221,13.7399472195864,3881741,15.1717943222988,1037.99518117595,6.94504642130268,16051.3,9.68354512216283,292,5.67675380226828,NA,NA,11.4,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,0
Umbria,2012,ITI2,890407,13.6994339405478,8464.1137,105.197901583009,4.6558433531751,23406.9,10.0607861296745,26287.8661106662,10.176862747091,901479,13.711792026845,3642850,15.1082769002871,1033.64817681459,6.94084974263732,15403.9,9.64237600309342,288,5.66296048013595,NA,NA,11.2,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,0
Umbria,2013,ITI2,892742,13.7020529043412,8464.1137,105.473772168254,4.65846231696852,22743.2,10.0320214786004,25475.6693423184,10.1454791322234,960024,13.7747135631315,4319823,15.2787249871587,995.164383613595,6.90290793317488,15245.8,9.63205933426724,320,5.76832099579377,NA,NA,13,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,0
Umbria,2014,ITI2,892099,13.7013323919507,8464.1137,105.397804379684,4.65774180457799,22100,10.0033328875058,24773.0352797167,10.1175110535194,991191,13.8066625293527,4372239,15.2907857928412,1043.91480099502,6.95073315687014,15143.3,9.62531346889428,317,5.75890177387728,NA,NA,12.6,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,0
Umbria,2015,ITI2,888288,13.6970512937169,8464.1137,104.947550503723,4.65346070634417,22741.4,10.0319423309328,25601.3815339169,10.1504015951802,1128339,13.9362571978044,4700201,15.3631158317233,1018.78109452736,6.92636218632473,15183.6,9.62797117698322,299,5.70044357339069,NA,NA,12.5,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,0
Umbria,2016,ITI2,884092,13.6923164086028,8464.2234,104.45045673062,4.64871286071317,22544.3,10.0232375413601,25499.9479692159,10.1464316907215,1139699,13.9462747504196,4765283,15.3768674847024,972.997512437811,6.88038152559261,15269.5,9.63361265373421,304,5.71702770140622,97.6,4.58087749341905,12.1,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,0
Umbria,2017,ITI2,880992,13.6888038242868,8464.2233,104.084210538255,4.64520028821163,22893.8,10.0386214105269,25986.3880716283,10.1653281442043,1168538,13.9712639527575,4879850,15.400625039652,938.385383874671,6.84416072163684,15512.2,9.64938209008331,282,5.64190707093811,100,4.60517018598809,10.8,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,1
Umbria,2018,ITI2,876477,13.683665742269,8464.2233,103.55078888337,4.64006220619374,23314.2,10.0568178959795,26599.8993698637,10.1886627116748,1159347,13.9633674735429,4037654,15.2111743882005,926.919975186104,6.83186723517941,15809.8,9.66838527990212,280,5.63478960316925,102.2,4.6269316777696,10.1,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,1
Umbria,2019,ITI2,873744,13.6805427055538,8464.2233,103.227900426493,4.63693916947858,23210,10.0523384992685,26563.8447874892,10.187306351679,1184463,13.9848000652843,4151872,15.2390698748363,906.364197530864,6.8094412092987,15834.7,9.6699590134191,292,5.67675380226828,103.2,4.63666885304746,10.5,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,1
Umbria,2020,ITI2,870165,13.6764381278209,8464.2234,102.805060650928,4.63283457993126,20979.4,9.95129628287594,24109.68034798,10.0903687130193,617987,13.3342227006199,2384143,14.6843502885899,882.20987654321,6.78242998296434,15238.3,9.6315672744622,287,5.65948221575962,99.9,4.60416968565451,10.1,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,1
Umbria,2021,ITI2,865452,13.6710071927884,8464.2026,102.248497690733,4.62740610230381,22760.2,10.0327686755479,26298.6277690733,10.1772720407238,807153,13.60126852036,3067658,14.9364249619832,791.367283950617,6.67376218863589,16027.3,9.68204879723107,310,5.73657229747919,106.6,4.66908351173174,11,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,1
Umbria,2022,ITI2,858812,13.6633053178747,8464.2026,101.464017413761,4.61970422739013,23615,10.0696373823302,27497.2869498796,10.2218426224198,1060803,13.874536726464,3839253,15.1607883743903,753.53176784871,6.62477117756098,17146.3,9.74953768587789,320,5.76832099579377,145,4.97673374242057,10.1,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,1
Umbria,2023,ITI2,856407,13.6605010094148,8464.2026,101.179879602598,4.61689991893027,23601.4,10.0690613112881,27558.6257468704,10.2240708598375,1170492,13.9729347312037,4156846,15.240267171602,715.415512465374,6.5728635102149,18036.7,9.80016385005419,334,5.8111409929767,154.4,5.03954663759068,9.6,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,1
Umbria,2024,ITI2,853068,13.6565945419365,8464.2026,100.785394716332,4.61299345145198,NA,NA,NA,NA,1159745,13.9637107113307,4055503,15.2155852822284,717.177055112478,6.57532274890532,NA,NA,328,5.79301360838414,148.1,4.99788772127375,8.9,1.09158117861099,3388.21111111111,1,-0.445476772382751,-0.0846228925730579,0.639146120190307,1
Valle d'Aosta,2011,ITC2,127153,5.10432661121307,NA,NA,NA,NA,NA,NA,NA,132767,11.7963509911688,NA,NA,2508.644185720580,3.399439067398,2499,7.82364593083495,351,5.86078622346587,NA,NA,13,8.08592011199107,3429,0,NA,NA,NA,0
Valle d'Aosta,2012,ITC2,127305,5.10484546123233,NA,NA,NA,NA,NA,NA,NA,130403,11.778384934345,NA,NA,2539.8086635586600,3.4048010002851,2422.7,7.79263789969661,354,5.86929691313377,NA,NA,13.2,8.07626566120734,3429,0,NA,NA,NA,0
Valle d'Aosta,2013,ITC2,127951,5.10704368446146,NA,NA,NA,NA,NA,NA,NA,125703,11.741677260642,NA,NA,2415.8215249662600,3.3830648465114,2396.2,7.7816394282058,359,5.88332238848828,NA,NA,13.8,8.0354901485725,3429,0,NA,NA,NA,0
Valle d'Aosta,2014,ITC2,128245,5.10804044189505,NA,NA,NA,NA,NA,NA,NA,126214,11.7457341579602,NA,NA,2338.691962487770,3.368973023091,2414.3,7.78916466899811,358,5.8805329864007,NA,NA,14.5,8.01706889157472,3429,0,NA,NA,NA,0
Valle d'Aosta,2015,ITC2,127972,5.1071149573376,NA,NA,NA,NA,NA,NA,NA,131790,11.7889650256379,NA,NA,2295.1025641025600,3.3608020981646,2421.7,7.79222505186646,343,5.83773044716594,NA,NA,13.6,8.03417153752383,3429,0,NA,NA,NA,0
Valle d'Aosta,2016,ITC2,127030,5.10390629808872,NA,NA,NA,NA,NA,NA,NA,139281,11.844248754198,NA,NA,2262.6254143789500,3.3546126609217,2421.4,7.79210116427364,314,5.74939298590825,97.9,4.58394654953646,12.1,8.48159489884279,3220.3,0,NA,NA,NA,0
Valle d'Aosta,2017,ITC2,126677,5.10269776973877,NA,NA,NA,NA,NA,NA,NA,145751,11.8896549652527,NA,NA,2263.9141414141400,3.3548599522790,2465.6,7.81019046456585,283,5.64544689764324,99.1,4.59612944133594,11.2,8.85261728648452,2978.4,0,NA,NA,NA,1
Valle d'Aosta,2018,ITC2,126213,5.10110408975355,NA,NA,NA,NA,NA,NA,NA,144688,11.8823349789803,NA,NA,2280.997474747480,3.358124804477,2489,7.81963630236759,255,5.54126354515843,101.7,4.62202730305451,9.9,9.37569030131603,2925.4,0,NA,NA,NA,1
Valle d'Aosta,2019,ITC2,125653,5.09917286195281,NA,NA,NA,NA,NA,NA,NA,144725,11.8825906689472,NA,NA,2247.735838282320,3.351745270101,2495.8,7.82236459807375,314,5.74939298590825,103.2,4.63666885304746,11.8,9.2882939523927,2720.5,0,NA,NA,NA,1
Valle d'Aosta,2020,ITC2,125034,5.09702812504463,NA,NA,NA,NA,NA,NA,NA,80685,11.2983079633755,NA,NA,2245.816810344830,3.351374328283,2371.9,7.7714466007129,296,5.69035945432406,99.8,4.60316818331742,10.2,9.33427707663516,2566.6,0,NA,NA,NA,1
Valle d'Aosta,2021,ITC2,124089,5.09373328471359,NA,NA,NA,NA,NA,NA,NA,117578,11.6748572221161,NA,NA,2263.2528614894200,3.3547330781327,2462.4,7.80889176308462,314,5.74939298590825,105.3,4.65681341913993,11.2,9.40536228029882,2423.9,0,NA,NA,NA,1
Valle d'Aosta,2022,ITC2,123360,5.09117436070688,NA,NA,NA,NA,NA,NA,NA,139873,11.8484901470312,NA,NA,2291.9843289737200,3.3602116438959,2632.3,7.8756132677127,331,5.80211837537706,133.1,4.89110072540107,11.3,9.46094357976654,2864.2,0,NA,NA,NA,1
Valle d'Aosta,2023,ITC2,123130,5.09036387947172,NA,NA,NA,NA,NA,NA,NA,145644,11.8889205668944,NA,NA,2340.2583162451600,3.3692637972085,2813.2,7.94207790443386,337,5.82008293035236,141.7,4.95371214669663,10.3,9.47861609680825,3013.6,0,NA,NA,NA,1
Valle d'Aosta,2024,ITC2,122877,5.08947059966538,NA,NA,NA,NA,NA,NA,NA,153629,11.9422958839582,NA,NA,2342.631067961170,3.369703898599,NA,NA,341,5.83188247728352,131.4,4.87824610605051,9.8,9.49813227862008,3013.6,0,NA,NA,NA,1
Veneto,2011,ITH3,4879606,15.4005750368649,18406.8553,265.097210820145,5.58009659200291,165858.9,12.0188927058838,33990.223800856,10.4338282269832,5009877,15.4269219218615,22327070,16.9213104015931,1224.01307001477,7.10989014113191,89775.6,11.4050685024471,337,5.82008293035236,NA,NA,12.5,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,0
Veneto,2012,ITH3,4887328,15.4021562908407,18406.8553,265.516728433238,5.58167784597862,160434.5,11.9856410385684,32826.628374441,10.398995305692,4931861,15.4112269595764,20535062,16.8376443246037,1231.28802633654,7.11581607634363,86173,11.3641121825286,332,5.80513496891649,NA,NA,12.2,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,0
Veneto,2013,ITH3,4901415,15.4050344969034,18406.8553,266.282041126275,5.5845560520414,158966.4,11.9764481381163,32432.7566631269,10.3869241991771,4869024,15.3984040642963,19573155,16.7896695425255,1269.85413090966,7.14665731530455,86996.5,11.3736231669424,334,5.8111409929767,NA,NA,12.5,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,0
Veneto,2014,ITH3,4905712,15.4059107984492,18406.8553,266.515486759979,5.5854323535872,159613,11.9805074143148,32536.1537733972,10.3901071738298,4949901,15.4148781343449,19135503,16.7670559634053,1319.45964331171,7.18497757064179,88018.9,11.3853068431273,333,5.80814248998044,NA,NA,12.7,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,0
Veneto,2015,ITH3,4902694,15.4052954079168,18406.8553,266.351526107776,5.58481696305478,161434.9,11.9918572444046,32927.794392226,10.402072394452,5347276,15.4920978303283,19920976,16.8072838049044,1299.11497341092,7.16943852192319,89655.9,11.4037342883569,323,5.77765232322266,NA,NA,12.3,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,0
Veneto,2016,ITH3,4890648,15.4028353680091,18406.8553,265.697096016178,5.58235692314706,164149.1,12.0085304401246,33563.8753801132,10.4212056300798,5459946,15.5129494575623,19894331,16.8059453747384,1273.58862771703,7.14959388580797,91932.6,11.4288109788466,327,5.78996017089725,97.7,4.58190155904874,11.9,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,0
Veneto,2017,ITH3,4883373,15.4013467275931,18406.8552,265.301864275001,5.58086828816386,167558,12.0290848389668,34311.9397187149,10.4432486693379,5663201,15.5494998380207,20170311,16.8197223287505,1259.14852176963,7.13819099513244,94427.1,11.4555833872063,299,5.70044357339069,99.4,4.59915211366253,10.5,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,1
Veneto,2018,ITH3,4880936,15.4008475627161,18344.7925,266.066569027695,5.58374653697463,168991.9,12.0376060637625,34622.8469293595,10.4522690590106,5893246,15.5893175073913,20369963,16.8295719718047,1249.6009187692,7.13057951433579,96596.6,11.4782988228938,308,5.73009978297357,102,4.62497281328427,10.4,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,1
Veneto,2019,ITH3,4884590,15.4015959095375,18345.3695,266.25737900782,5.58446343122295,170186,12.044647235569,34841.4094120489,10.4585618839958,6019832,15.6105699099189,20668712,16.8441316171862,1246.34386116019,7.12796963331279,96671.6,11.4790749464751,320,5.76832099579377,103.5,4.63957161270542,10.8,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,1
Veneto,2020,ITH3,4879133,15.4004780981108,18345.3694,265.959921199515,5.58334562524723,153519.2,11.9415809196206,31464.4425556754,10.3566133794741,4227632,15.2571525833951,15999721,16.588081842552,1243.20634138728,7.12544908045887,93517.6,11.4459049328569,326,5.78689738136671,100.2,4.60716818865076,10.7,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,1
Veneto,2021,ITH3,4869830,15.398569586852,18355.2293,265.310224155031,5.5808997984902,167907,12.0311655336796,34479.0269886218,10.4481065047919,5181202,15.4605476336491,19417685,16.7816948067186,1222.91898492502,7.10899589058625,98342.4,11.4962105457932,336,5.8171111599632,107,4.67282883446191,11.4,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,1
Veneto,2022,ITH3,4847745,15.394024206338,18355.2293,264.107024803008,5.57635441797625,176022.3,12.0783659705394,36310.1400754371,10.4998523221657,5923696,15.5944711363752,20082238,16.8153463007605,1224.95329888712,7.11065799889466,104732.3,11.5591628497597,339,5.82600010738045,144.3,4.97189446577983,10.9,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,1
Veneto,2023,ITH3,4849553,15.3943970937178,18355.2293,264.205525343124,5.57672730535601,177385.3,12.0860794818391,36577.6598379273,10.5071929460856,6118782,15.6268736150736,20312317,16.8267380087829,1234.83816570533,7.11869520056088,111218.1,11.6192484173372,364,5.89715386763674,146.4,4.98634260152721,10.8,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,1
Veneto,2024,ITH3,4852216,15.3949460657798,18355.2293,264.350606614323,5.57727627741809,NA,NA,NA,NA,6075021,15.619696003975,20186829,16.8205409200046,1242.2613814185,7.12468869237928,NA,NA,331,5.80211837537706,137.7,4.92507740573461,9.8,4.34947200024021,3298.67777777778,0,2.21023978382387,-0.20265161430518,2.41289139812905,1
